compound_id	smiles	series	canonical_postera_id	fragalysis_id	acrylamide	chloroacetamide	mpro_fluorescence_pIC50	mpro_fluorescence_IC50_uM	mpro_rapidfire_pIC50	mpro_rapidfire_IC50_uM	trypsin_IC50_uM	trypsin_mpro_selectivity_ratio
ALP-POS-e980f4ea-58	Cc1ccccc1C(C)N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	ALP-POS-e980f4ea-58		False	False	4.00436	99				
ALP-POS-e980f4ea-61	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)C1CCCC2(CCC2)C1	Ugi	ALP-POS-e980f4ea-61		False	False	4.00436	99				
EDG-MED-971238d3-1	O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21	3-aminopyridine-like	EDG-MED-971238d3-1		False	False	6.00525	0.987978	5.88089	1.31557		
EDG-MED-971238d3-4	N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21	3-aminopyridine-like	EDG-MED-971238d3-4		False	False	4.32303	47.5305				
EDG-MED-971238d3-5	NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21	3-aminopyridine-like	EDG-MED-971238d3-5		False	False	5.29925	5.02057				
ALP-POS-ce760d3f-1	O=C(Nc1cncc2ccccc12)C1CCOc2c(O)cc(Cl)cc21	3-aminopyridine-like	ALP-POS-ce760d3f-1		False	False	6.23716	0.579211	6.2754	0.530397		
ALP-POS-ce760d3f-2	O=C(Nc1cncc2cnccc12)[C@H]1CCOc2ccc(Cl)cc21	3-aminopyridine-like	ALP-POS-ce760d3f-2		False	False			5.88905	1.29106		
ALP-POS-ce760d3f-3	O=C(Nc1cncc2ccncc12)[C@H]1CCOc2ccc(Cl)cc21	3-aminopyridine-like	ALP-POS-ce760d3f-3		False	False	6.00375	0.991407	6.11507	0.767237		
ALP-POS-ce760d3f-4	O=C(Nc1c[n+]([O-])cc2ccccc12)[C@H]1CCOc2ccc(Cl)cc21	3-aminopyridine-like	ALP-POS-ce760d3f-4		False	False	4.51016	30.8918				
ALP-POS-ce760d3f-8	O=C1C(c2ccc(Cl)cc2)CCCN1c1cncc2ccccc12	3-aminopyridine-like	ALP-POS-ce760d3f-8		False	False	4.10674	78.2094	4.78156	16.5365		
VLA-UCB-29506327-1	O=C1NC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12	3-aminopyridine-like	VLA-UCB-29506327-1		False	False	5.88074	1.316	6.43833	0.364474		
MAT-POS-8fd29122-1	COc1ccccc1OCCNC(=O)c1cc(=O)cc[nH]1	Unassigned	MAT-POS-8fd29122-1		False	False	4.00218	99.5	4.00436	99		
MAT-POS-8fd29122-2	O=C(c1cc(=O)cc[nH]1)N1CCN(c2cccc(Cl)c2)CC1	Unassigned	MAT-POS-8fd29122-2		False	False	4.00218	99.5	4.22967	58.9294		
MAT-POS-23a8a11a-1	O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccccc12	3-aminopyridine-like	MAT-POS-23a8a11a-1		False	False	6.55153	0.280847	6.88072	0.131608		
MAT-POS-450cb4f9-1	O=C1CC(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c2ccccc2N1	Unassigned	MAT-POS-450cb4f9-1		False	False	4.67973	20.9058				
PET-UNK-752bebd6-1	COc1ccccc1OCCNC(=O)c1cc(=O)ccn1C	Unassigned	PET-UNK-752bebd6-1		False	False	4.00218	99.5				
DAR-DIA-5ff57136-9	COC(=O)/C=C/C(=O)N(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12	3-aminopyridine-like	DAR-DIA-5ff57136-9		False	False	6.30146	0.499503	6.20284	0.626851		
ALP-POS-696356e4-1	O=C(Nc1cncc2ccc(F)cc12)C1CCOc2ccc(Cl)cc21	3-aminopyridine-like	ALP-POS-696356e4-1		False	False	6.11542	0.766616	6.3286	0.469243		
KHR-WEI-75c61062-1	CCN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	KHR-WEI-75c61062-1		False	False	4.00218	99.5				
KHR-WEI-75c61062-2	CN(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	KHR-WEI-75c61062-2		False	False	4.00218	99.5				
BRU-THA-92256091-7	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1)C(=O)c1c[nH]cn1	Ugi	BRU-THA-92256091-7		False	False	4.00436	99				
BRU-THA-92256091-11	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1cccnc1)C(=O)c1c[nH]cn1	Ugi	BRU-THA-92256091-11		False	False	4.00436	99				
BRU-THA-92256091-13	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)C1CCCCCC1	Ugi	BRU-THA-92256091-13		False	False	4.00436	99				
BRU-THA-92256091-14	CC(C)S(=O)(=O)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	BRU-THA-92256091-14		False	False	4.00436	99				
BRU-THA-92256091-16	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(OC(F)F)cc1	Ugi	BRU-THA-92256091-16		False	False	4.65495	22.1334				
BRU-THA-92256091-17	CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	BRU-THA-92256091-17		False	False	6.13986	0.724666	5.85478	1.39709		
BRU-THA-92256091-19	COc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	BRU-THA-92256091-19		False	False	4.02817	93.7197				
BRU-THA-92256091-20	CS(=O)(=O)Cc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	BRU-THA-92256091-20		False	False	4.386	41.1151				
BRU-THA-92256091-23	COCc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	BRU-THA-92256091-23		False	False	4.20155	62.8711				
BRU-THA-92256091-28	COc1ccccc1CN(C(=O)c1c[nH]cn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	BRU-THA-92256091-28		False	False	4.00436	99				
BRU-THA-92256091-31	CCOc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1	Ugi	BRU-THA-92256091-31		False	False	4.00436	99				
BRU-THA-92256091-44	COc1cc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(=O)(=O)N(C)C	Unassigned	BRU-THA-92256091-44		False	False	4.00436	99				
BRU-THA-92256091-47	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)C1CCC2OCCC2C1	Ugi	BRU-THA-92256091-47		False	False	4.00436	99				
BRU-THA-92256091-49	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)C1CCC2(CCO2)CC1	Ugi	BRU-THA-92256091-49		False	False	4.00436	99				
BRU-THA-92256091-51	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2ncsc2c1	Ugi	BRU-THA-92256091-51		False	False	4.00436	99				
BRU-THA-92256091-54	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)COCC2	Ugi	BRU-THA-92256091-54		False	False	4.00436	99				
BRU-THA-92256091-60	Cn1ncc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21	Ugi	BRU-THA-92256091-60		False	False	4.00436	99				
BRU-THA-92256091-61	Cn1cnc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21	Ugi	BRU-THA-92256091-61		False	False	4.00436	99				
BRU-THA-92256091-65	Cn1ccc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21	Ugi	BRU-THA-92256091-65		False	False	4.00436	99				
BRU-THA-92256091-67	Cc1nc2ccc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2o1	Ugi	BRU-THA-92256091-67		False	False	4.00436	99				
BRU-THA-92256091-75	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cnc(C2CCC2)nc1	Ugi	BRU-THA-92256091-75		False	False	4.00436	99				
BRU-THA-92256091-76	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)CCCS2(=O)=O	Ugi	BRU-THA-92256091-76		False	False	4.00436	99				
BRU-THA-92256091-77	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc2c(c1)CCC(=O)N2CC(F)F	Unassigned	BRU-THA-92256091-77		False	False	4.32089	47.765				
BRU-THA-92256091-78	CN1C(=O)CCc2cc(N(C(=O)c3c[nH]cn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21	Ugi	BRU-THA-92256091-78		False	False	4.00436	99				
BRU-THA-92256091-79	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cccc(C2COC2)c1	Ugi	BRU-THA-92256091-79		False	False	4.00436	99				
BRU-THA-92256091-80	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(C2COC2)cc1	Ugi	BRU-THA-92256091-80		False	False	4.64403	22.6971				
BRU-THA-92256091-86	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(Cn2cccn2)cc1	Ugi	BRU-THA-92256091-86		False	False	4.45004	35.4777				
BRU-THA-92256091-92	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1cccc(Oc2cccnn2)c1	Ugi	BRU-THA-92256091-92		False	False	4.00436	99				
MIC-UNK-45817b9b-1	O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1	3-aminopyridine-like	MIC-UNK-45817b9b-1		False	False	6.35014	0.446544	6.30618	0.494109		
RAL-THA-8416115c-1	O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccccc2)c2ccc(Cl)cc21	3-aminopyridine-like	RAL-THA-8416115c-1		False	False	5.97292	1.06434	5.80767	1.55716		
RAL-THA-8416115c-5	O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncc[nH]2)c2ccc(Cl)cc21	3-aminopyridine-like	RAL-THA-8416115c-5		False	False	6.10784	0.780118	5.9163	1.21254		
RAL-THA-8416115c-6	O=C(Nc1cncc2ccccc12)C1CCN(Cc2ccn[nH]2)c2ccc(Cl)cc21	3-aminopyridine-like	RAL-THA-8416115c-6		False	False	6.09522	0.80312	6.01871	0.957832		
RAL-THA-8416115c-9	CN(C)C(=O)CN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21	3-aminopyridine-like	RAL-THA-8416115c-9		False	False	5.59466	2.54297				
RAL-THA-8416115c-13	O=C(Nc1cncc2ccccc12)C1CCN(Cc2ncn[nH]2)c2ccc(Cl)cc21	3-aminopyridine-like	RAL-THA-8416115c-13		False	False	5.85271	1.40375	5.9523	1.11609		
RAL-THA-4aa06b95-1	NC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21	3-aminopyridine-like	RAL-THA-4aa06b95-1		False	False	6.00071	0.998371	6.1759	0.666968		
RAL-THA-4aa06b95-7	COCCN1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21	3-aminopyridine-like	RAL-THA-4aa06b95-7		False	False	6.24887	0.563812	6.0053	0.987864		
MAT-POS-35d3f55a-1	COc1ccccc1OCCNC(=O)C1CC(=O)Nc2ccccc21	Unassigned	MAT-POS-35d3f55a-1		False	False	4.00218	99.5				
MAT-POS-54c4bf04-3	O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1	Unassigned	MAT-POS-54c4bf04-3		False	False	5.79464	1.60458	6.07924	0.83323		
MAT-POS-54c4bf04-4	CC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)CCN1c1cccc(Cl)c1	quinolones	MAT-POS-54c4bf04-4		False	False	4.83137	14.7444	4.00436	99		
MAT-POS-3b536971-1	COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12	quinolones	MAT-POS-3b536971-1		False	False	6.05853	0.873922	6.72119	0.190025		
MAT-POS-3b536971-2	COc1cccc2[nH]c(=O)cc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c12	quinolones	MAT-POS-3b536971-2		False	False	5.32936	4.68429	5.73411	1.84453		
ALP-POS-966f8da6-2	CC(=O)N1CCC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21	3-aminopyridine-like	ALP-POS-966f8da6-2		False	False	6.02856	0.936347	6.05582	0.879378		
JOH-UNI-ea1df7a8-1	O=C(Cc1cncc2ccccc12)N1CCOc2ccc(Cl)cc21	3-aminopyridine-like	JOH-UNI-ea1df7a8-1		False	False	5.21844	6.04725	5.43702	3.65577		
EDJ-MED-eff36d94-1	O=C(Nc1c[n+]([O-])cc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21	3-aminopyridine-like	EDJ-MED-eff36d94-1		False	False	4.00218	99.5				
BEN-DND-c852c98b-1	N#Cc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1	3-aminopyridine-like	BEN-DND-c852c98b-1		False	False	5.56066	2.75005				
BEN-DND-c852c98b-4	O=C(Nc1cncc2ccc(O)cc12)C1CCOc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-c852c98b-4		False	False	6.75534	0.175653				
BEN-DND-c852c98b-5	CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1	3-aminopyridine-like	BEN-DND-c852c98b-5		False	False	6.01595	0.96393	5.79072	1.61912		
BEN-DND-c852c98b-10	O=C(Nc1cncc2c1CNCC2)C1CCOc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-c852c98b-10		False	False	5.21024	6.16251				
BEN-DND-f2e727cd-1	O=C(Nc1cncc2ccccc12)N1CCOc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-f2e727cd-1		False	False	4.94355	11.3882				
BEN-DND-f2e727cd-4	O=C(Nc1cncc2ccccc12)C1COCc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-f2e727cd-4		False	False	5.09256	8.08058				
BEN-DND-f2e727cd-5	O=C(Nc1cncc2ccccc12)C1CNCc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-f2e727cd-5		False	False	5.70921	1.95339	5.55359	2.7952		
BEN-DND-f2e727cd-6	CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1	3-aminopyridine-like	BEN-DND-f2e727cd-6		False	False	5.69661	2.01089				
BEN-DND-4f474d93-1	O=C(Nc1cncc2cnccc12)[C@@H]1CCOc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-4f474d93-1		False	False	5.50881	3.09876				
BEN-DND-4f474d93-2	O=C(Nc1cncc2ccncc12)[C@@H]1CCOc2ccc(Cl)cc21	3-aminopyridine-like	BEN-DND-4f474d93-2		False	False	5.12709	7.463				
EDJ-MED-bbe8e3da-2	COc1cccc2[nH]c(=O)cc(C(=O)NCCOc3ccccc3OCC3CC3)c12	quinolones	EDJ-MED-bbe8e3da-2		False	False	5.52435	2.98988				
MAT-POS-43fe65f4-1	COc1cc(Cl)cc2c1OCC[C@@H]2C(=O)Nc1cncc2ccccc12	3-aminopyridine-like	MAT-POS-43fe65f4-1		False	False			4.99124	10.2038		
ALP-POS-c3a96089-1	Cc1ccc(N(Cc2cscn2)C(=O)Cc2cncc3ccccc23)cc1	3-aminopyridine-like	ALP-POS-c3a96089-1		False	False	5.09212	8.08867	4.86523	13.6386		
ALP-POS-c3a96089-2	Cc1ccc(N(Cc2cscn2)C(=O)Cc2cncc3ccccc23)nc1	3-aminopyridine-like	ALP-POS-c3a96089-2		False	False	4.00218	99.5				
ALP-POS-c3a96089-4	CC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cn1	3-aminopyridine-like	ALP-POS-c3a96089-4		False	False	6.17472	0.668777	6.29421	0.507913		
ALP-POS-a1bdc92a-1	CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)n2nnc3ccccc32)cc1	Unassigned	ALP-POS-a1bdc92a-1		False	False	4.00218	99.5	4.00436	99		
PET-UNK-8922bd3c-1	O=C(Cc1cncc2ccccc12)Nc1cccc(Cl)c1	3-aminopyridine-like	PET-UNK-8922bd3c-1		False	False	5.18904	6.47076	5.14261	7.20093		
ALP-UNI-4b8a177c-1	O=C(Nc1cncc2ccccc12)C1CCOc2c(O)ccc(Cl)c21	3-aminopyridine-like	ALP-UNI-4b8a177c-1		False	False	4.00218	99.5	4.00436	99		
JOH-UNI-f51e3bbc-1	O=C(Nc1c[nH]c(=O)c2ccccc12)C1CCOc2ccc(Cl)cc21	3-aminopyridine-like	JOH-UNI-f51e3bbc-1		False	False	4.00218	99.5	4.07716	83.7227		
BEN-BAS-c2bc0d80-6	O=C1CC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12	3-aminopyridine-like	BEN-BAS-c2bc0d80-6		False	False	6.31348	0.485865				
BEN-BAS-c2bc0d80-7	CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CCOc1ccc(Cl)cc12	3-aminopyridine-like	BEN-BAS-c2bc0d80-7		False	False	6.24969	0.562748				
MAT-POS-8d5af1ef-1	O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Br)ccc2N1	3-aminopyridine-like	MAT-POS-8d5af1ef-1		False	False	5.94967	1.12288	5.95001	1.12199		
ERI-UCB-d6de1f3c-1	O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1	quinolones	ERI-UCB-d6de1f3c-1		False	False	4.80076	15.8212	5.01713	9.61327		
ERI-UCB-d6de1f3c-2	O=C(c1cncc2ccccc12)N1CCN(c2cccc(Cl)c2)C(=O)C1	Unassigned	ERI-UCB-d6de1f3c-2		False	False	5.03668	9.18999	5.25707	5.53266		
MIC-UNK-50cce87d-1	O=C(Cc1cccc(Cl)c1)Nc1cncc2cccc(F)c12	3-aminopyridine-like	MIC-UNK-50cce87d-1		False	False	5.88405	1.30603				
MIC-UNK-50cce87d-2	O=C(Cc1cccc(Cl)c1)Nc1cncc2cccc(Cl)c12	3-aminopyridine-like	MIC-UNK-50cce87d-2		False	False	6.22641	0.593734				
MIC-UNK-50cce87d-3	Cc1cccc2cncc(NC(=O)Cc3cccc(Cl)c3)c12	3-aminopyridine-like	MIC-UNK-50cce87d-3		False	False	6.47968	0.331375				
PET-UNK-29afea89-2	CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21	3-aminopyridine-like	PET-UNK-29afea89-2		False	False	7.07555	0.0840331	6.7593	0.174061		
ALP-POS-6495d03e-6	Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)C1CCOc2ccc(Cl)cc21	Unassigned	ALP-POS-6495d03e-6		False	False	4.00218	99.5	4.23818	57.786		
ALP-POS-6495d03e-7	Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cccnc12	Unassigned	ALP-POS-6495d03e-7		False	False	4.00218	99.5	4.00436	99		
ALP-POS-79636100-2	COc1ccc2c(N)nn(C(=O)C3CCOc4ccc(Cl)cc43)c2c1	Unassigned	ALP-POS-79636100-2		False	False			4.20698	62.0901		
ALP-POS-79636100-3	Cc1cc(C(F)(F)F)nc2c1c(N)nn2C(=O)Cc1cccc(Cl)c1	Unassigned	ALP-POS-79636100-3		False	False	4.00218	99.5	4.00436	99		
ALP-POS-568d9d36-1	C=CC(=O)N(c1ccc(I)cc1)C(C(=O)Nc1ccc(Cl)cc1)c1cncnc1	Ugi	ALP-POS-568d9d36-1		True	False	4.58047	26.2744	5.56029	2.75239		
ALP-POS-902f21bb-1	Nc1nn(C(=O)Cc2cccc(Cl)c2)c2cc(F)ccc12	Unassigned	ALP-POS-902f21bb-1		False	False	4.00218	99.5	4.00436	99		
ALP-POS-902f21bb-2	Nc1nn(C(=O)C2CCOc3ccc(Cl)cc32)c2ccncc12	Unassigned	ALP-POS-902f21bb-2		False	False	4.05963	87.1705	4.02116	95.2435		
ALP-POS-02c6a514-6	CC(=O)c1ccccc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Unassigned	ALP-POS-02c6a514-6		False	False	4.00218	99.5				
ALP-POS-02c6a514-9	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2snc3ccccc23)cc1	Unassigned	ALP-POS-02c6a514-9		False	False	5.27292	5.3343				
ALP-POS-02c6a514-10	Nc1ccc2[nH]c(C(=O)N(C(=O)c3ccco3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2c1	Ugi	ALP-POS-02c6a514-10		False	False	4.00218	99.5				
ALP-POS-02c6a514-11	CC(C)(C)c1ccc(N(C(=O)c2ccccc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-11		False	False	4.00218	99.5				
ALP-POS-02c6a514-13	COc1cncc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)c1C	Ugi	ALP-POS-02c6a514-13		False	False	4.00218	99.5				
ALP-POS-02c6a514-17	CC(C)(C)c1ccc(N(C(=O)C2CCCO2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-17		False	False	5.25477	5.56196				
ALP-POS-02c6a514-19	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2coc3ccccc23)cc1	Ugi	ALP-POS-02c6a514-19		False	False	4.00218	99.5				
ALP-POS-02c6a514-22	Cn1cncc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	ALP-POS-02c6a514-22		False	False	4.00218	99.5				
ALP-POS-02c6a514-26	CC(C)(C)c1ccc(N(C(=O)c2ccncc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-26		False	False	4.00218	99.5				
ALP-POS-02c6a514-31	Cn1nc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)c2ccccc21	Unassigned	ALP-POS-02c6a514-31		False	False	4.00218	99.5				
ALP-POS-02c6a514-32	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cncc3ccccc23)cc1	Ugi	ALP-POS-02c6a514-32		False	False	6.39522	0.402513				
ALP-POS-02c6a514-33	CC(C)(C)c1ccc(N(C(=O)c2cccc(C#N)c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-33		False	False	4.00218	99.5				
ALP-POS-02c6a514-34	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cnc3ccccn23)cc1	Ugi	ALP-POS-02c6a514-34		False	False	4.42627	37.4742				
ALP-POS-02c6a514-40	COc1ccccc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	ALP-POS-02c6a514-40		False	False	4.00218	99.5				
ALP-POS-02c6a514-44	Cc1ccncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1	Ugi	ALP-POS-02c6a514-44		False	False	6.95099	0.111946				
ALP-POS-02c6a514-45	CC(C)(C)c1ccc(N(C(=O)c2cn3ccccc3n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-45		False	False	4.73984	18.2039				
ALP-POS-02c6a514-46	CC(C)(C)c1ccc(N(C(=O)c2ncc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-46		False	False	5.27691	5.28553				
ALP-POS-02c6a514-48	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2n[nH]c3ccccc23)cc1	Ugi	ALP-POS-02c6a514-48		False	False	4.00218	99.5				
ALP-POS-02c6a514-49	CC(C)(C)c1ccc(N(C(=O)c2nccs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-49		False	False	6.09675	0.800299				
ALP-POS-02c6a514-50	CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-50		False	False	6.25439	0.55669				
ALP-POS-02c6a514-51	CC(C)(C)c1ccc(N(C(=O)C2CCCN2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-51		False	False	4.00218	99.5				
ALP-POS-02c6a514-52	CC(C)(C)c1ccc(N(C(=O)c2ccn[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-52		False	False	5.74974	1.77935				
ALP-POS-02c6a514-53	CN(C)C(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1	Ugi	ALP-POS-02c6a514-53		False	False	4.96135	10.9306				
ALP-POS-02c6a514-55	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCCN2CCOCC2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-55		False	False	5.66	2.18774				
ALP-POS-02c6a514-56	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)Nc2ccccc2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-56		False	False	4.95045	11.2086				
ALP-POS-02c6a514-57	CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NCc2ccccc2)c2cccnc2)cc1	Ugi	ALP-POS-02c6a514-57		False	False	5.36035	4.36168				
ALP-POS-b0bc6a46-1	CC1CC(CCN(C(=O)c2ccco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)CC(C)(C)C1	Ugi	ALP-POS-b0bc6a46-1		False	False	4.00218	99.5				
ALP-POS-b0bc6a46-2	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(Cc1ccccc1)C(=O)c1ccco1	Ugi	ALP-POS-b0bc6a46-2		False	False	4.00218	99.5				
ALP-POS-b0bc6a46-4	CCOC1CC2(C1)CC2N(C(=O)c1ccco1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	ALP-POS-b0bc6a46-4		False	False	4.00218	99.5				
ALP-POS-b0bc6a46-5	O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C2CCCC2)cc1	Ugi	ALP-POS-b0bc6a46-5		False	False	6.55025	0.281678				
